#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
2895,2023-02-27,23:34:03.325,45.000,192,52,45,46,49,104293,7106,7429,68496,21262,14856,2730,3335,4162,4629,857600,132289,190076,216659,318576,160,0
2896,2023-02-27,23:37:05.984,45.000,222,42,59,44,77,181420,6571,22813,67713,84323,16773,2669,3631,5262,5211,862900,106065,166786,301758,288291,160,0
2897,2023-02-27,23:40:08.832,45.000,2103,178,501,245,1179,252685,16055,56156,78157,102317,17751,2463,4459,3952,6877,868825,88599,181248,279962,319016,160,0
2898,2023-02-27,23:43:11.634,9.600,6552,423,1474,817,3838,1085200,50211,209407,111118,714464,30334,2986,7539,5891,13918,1989146,122447,386565,253192,1226942,160,0
2899,2023-02-27,23:43:51.336,2.250,6565,425,1453,906,3781,1313589,45735,249168,168813,849873,29974,2378,7381,5834,14381,2090550,75549,387801,227324,1399876,160,0
2900,2023-02-27,23:44:00.844,1.650,6501,462,1432,958,3649,1318765,53023,245773,167500,852469,30579,2573,7582,5998,14426,2352780,80874,386374,334619,1550913,160,0
2901,2023-02-27,23:44:07.851,1.350,6608,484,1560,1009,3555,1370804,56141,267363,154660,892640,32539,2896,8419,6541,14683,2593016,96261,472630,345332,1678793,160,0
2902,2023-02-27,23:44:13.605,1.250,6724,547,1577,1104,3496,1458725,67327,285397,192198,913803,33702,3208,8206,7467,14821,2741720,106833,453317,367731,1813839,160,0
2903,2023-02-27,23:44:18.946,1.150,6744,541,1579,1140,3484,1437337,60712,300720,186104,889801,33554,2999,8449,7096,15010,2664070,92341,488036,288958,1794735,160,0
2904,2023-02-27,23:44:23.871,1.100,6733,561,1667,1162,3343,1467442,62839,307030,190434,907139,33916,2933,8647,7243,15093,3023771,92771,502746,346113,2082141,160,0
2905,2023-02-27,23:46:00.255,0.800,6645,615,1744,1455,2831,1395337,73193,320946,248911,752287,36335,3273,8907,8495,15660,3569223,108247,506229,468203,2486544,160,0
2906,2023-02-27,23:48:00.253,8.200,6503,324,1216,782,4181,608129,21214,88566,108234,390115,22336,1552,4908,3403,12473,1092776,40807,171203,161530,719236,160,0
2907,2023-02-27,23:50:00.253,19.850,6514,654,1516,780,3564,715972,46457,119982,187679,361854,35305,5596,8382,7789,13538,2874733,372071,676445,560863,1265354,160,0
2908,2023-02-27,23:52:00.252,9.400,6536,706,1728,830,3272,770381,62709,167498,161632,378542,51819,9297,11549,15145,15828,10241764,1869823,2110898,2817628,3443415,160,0
2909,2023-02-27,23:54:00.250,12.250,6514,614,1646,867,3387,996068,109218,264661,173100,449089,53693,9619,11824,16122,16128,34614436,6171839,7246006,10623770,10572821,160,0
2910,2023-02-27,23:56:00.250,45.000,4621,327,906,623,2765,665479,77261,119724,150438,318056,53557,9604,11822,16053,16078,15737661,2759205,3708361,4505872,4764223,160,0
2911,2023-02-27,23:59:17.614,45.000,135,30,23,31,51,95553,4760,1957,83828,5008,9019,1621,2118,1658,3622,476957,64156,83733,85982,243086,160,0
2912,2023-02-28,00:02:19.150,45.000,84,16,19,38,11,59798,1139,2165,53941,2553,3409,358,787,980,1284,192202,9479,41148,80452,61123,160,0
2913,2023-02-28,00:05:19.473,45.000,85,14,21,25,25,81366,705,1317,63965,15379,2916,400,552,831,1133,219904,8722,14407,89294,107481,160,0
