#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4
319,2022-06-14 14:21:26.733,10.000,39,5,23,4,7,85412,254,83535,1402,221,2638,464,1134,573,467,24193969,14460,24140170,18102,21237
320,2022-06-14 14:22:26.733,10.000,76,9,23,12,32,90202,305,86811,1813,1273,5502,1043,1945,1790,724,23907447,42176,23759476,81885,23910
321,2022-06-14 14:23:26.732,10.000,66,8,36,8,14,103024,426,100355,1692,551,6032,847,1747,2061,1377,24961337,29138,24772553,114620,45026
322,2022-06-14 14:24:26.730,10.000,50,7,22,14,7,106331,247,61974,43867,243,9403,1071,1648,2750,3934,26307446,32186,25858899,88267,328094
323,2022-06-14 14:25:26.730,10.000,43,5,17,11,10,123240,154,67418,55403,265,7641,786,2207,2779,1869,23504447,33820,23190522,222975,57130
324,2022-06-14 14:26:26.729,8.100,503,46,87,91,279,89603,2163,47394,30984,9062,18376,1634,3665,3584,9493,24419920,53203,23666611,160875,539231
325,2022-06-14 14:27:26.727,3.900,503,37,89,64,313,94726,1443,36234,46385,10664,11573,1191,2679,1413,6290,25024565,43808,24705928,48594,226235
326,2022-06-14 14:28:26.726,10.000,97,9,39,14,35,160421,288,103339,55585,1209,7060,1059,2697,1304,2000,25569187,53772,25381831,46233,87351
327,2022-06-14 14:29:26.726,10.000,56,10,20,14,12,106281,369,103692,1686,534,6339,855,1573,2199,1712,24774122,35036,24555485,116947,66654
328,2022-06-14 14:30:26.724,10.000,55,10,21,13,11,65357,469,62855,1760,273,7797,1016,2159,1578,3044,24288403,42018,23987249,63840,195296
329,2022-06-14 14:31:26.724,10.000,36,3,20,8,5,26931,119,25079,1651,82,4796,512,1806,1087,1391,24899304,15545,24785452,46326,51981
330,2022-06-14 14:32:26.723,10.000,45,4,27,8,6,47787,159,45850,1626,152,9822,1628,3474,2855,1865,25438312,68445,25142977,134701,92189
331,2022-06-14 14:33:26.721,10.000,44,2,17,12,13,101543,60,45494,55383,606,8462,1578,1935,3266,1683,26700662,80730,26433145,127295,59492
332,2022-06-14 14:34:26.720,10.000,42,3,27,6,6,126084,113,82276,43508,187,4231,489,1808,1105,829,25934916,15056,25849989,43183,26688
333,2022-06-14 14:35:26.720,10.000,37,4,19,5,9,112788,121,110851,1465,351,7115,710,1952,1728,2725,25275341,29870,25062013,70414,113044
334,2022-06-14 14:36:26.719,10.000,49,6,30,8,5,76855,220,74709,1563,363,6046,744,1703,1960,1639,25879431,20882,25690965,96092,71492
335,2022-06-14 14:37:26.717,10.000,42,4,24,7,7,60249,108,58456,1473,212,8343,1591,2763,2826,1163,26380497,67138,26160765,113696,38898
336,2022-06-14 14:38:26.717,10.000,40,7,18,7,8,23705,275,21679,1590,161,4664,539,1542,1625,958,25762544,16710,25635333,58227,52274
337,2022-06-14 14:39:26.716,10.000,53,5,33,8,7,11053,272,8828,1682,271,6390,1290,2022,1581,1497,27620802,37670,27422001,81371,79760
338,2022-06-14 14:40:26.714,10.000,97,7,35,19,36,61378,342,4026,55634,1376,5333,318,1777,1091,2147,25435128,11725,25297666,45375,80362
339,2022-06-14 14:41:26.713,10.000,129,23,57,13,36,7147,1092,3171,1783,1101,6141,1091,1772,1685,1593,27746859,45566,27592567,58770,49956
340,2022-06-14 14:42:26.713,10.000,60,5,32,8,15,5114,86,3017,1552,459,6361,442,1820,2027,2072,25145824,12787,24918426,93330,121281
341,2022-06-14 14:43:26.711,10.000,60,4,44,5,7,65099,335,9171,55250,343,6248,626,2591,2138,893,26178842,21786,26039054,80067,37935
342,2022-06-14 14:44:26.710,10.000,60,3,37,12,8,9950,56,7820,1712,362,6715,1259,1735,1985,1736,26157014,66815,25904814,107137,78248
343,2022-06-14 14:45:26.710,10.000,63,8,39,7,9,5781,151,3756,1482,392,3843,641,1273,627,1302,27344850,27054,27256022,25235,36539
344,2022-06-14 14:46:26.709,10.000,55,7,37,3,8,14841,303,12879,1387,272,2787,444,1182,656,505,27439668,17377,27367933,35691,18667
345,2022-06-14 14:47:26.707,10.000,41,4,20,10,7,3397,126,1288,1689,294,2815,260,1022,1031,502,27708719,8683,27652227,31109,16700
346,2022-06-14 14:48:26.707,10.000,32,3,21,3,5,6378,110,4639,1446,183,1694,404,1013,167,110,22012476,10633,21990782,8092,2969
347,2022-06-14 14:49:26.706,10.000,46,4,25,12,5,60663,236,4724,55492,211,4999,717,1501,2274,507,17341623,21928,17215808,89294,14593
348,2022-06-14 14:50:26.703,10.000,21,1,10,8,2,16030,38,14339,1600,53,1402,247,455,684,16,3638821,8429,3603296,26450,646
349,2022-06-14 14:51:26.703,10.000,24,1,16,3,4,25314,42,23776,1382,114,1001,179,472,128,222,8454430,5239,8433899,6054,9238
350,2022-06-14 14:52:26.701,10.000,28,0,24,1,3,6437,0,4966,1352,119,1756,291,1158,94,213,26450612,9374,26430900,3842,6496
351,2022-06-14 14:53:26.700,10.000,26,4,21,1,0,17710,97,16261,1352,0,1456,116,728,135,477,7023251,3482,7004033,5088,10648
352,2022-06-14 14:54:26.700,10.000,40,1,36,1,2,16298,28,14898,1352,20,1123,87,914,68,54,23211647,2766,23204453,3136,1292
353,2022-06-14 14:55:26.698,10.000,23,3,14,4,2,34977,119,33300,1538,20,1561,154,456,546,405,2115334,3948,2061764,26523,23099
354,2022-06-14 14:56:26.697,10.000,32,1,28,2,1,7760,43,6306,1384,27,966,154,603,207,2,11086878,3620,11076513,6715,30
355,2022-06-14 14:57:26.697,10.000,30,1,22,5,2,8653,55,7112,1453,33,1037,254,742,31,10,15270768,6838,15261735,1985,210
356,2022-06-14 14:58:26.697,10.000,27,2,14,1,10,16511,87,14720,1352,352,986,65,192,223,506,1168609,12511,1106468,32287,17343
357,2022-06-14 14:59:26.696,10.000,13,1,6,6,0,2093,53,542,1498,0,1148,69,857,39,183,17234522,2005,17224482,2383,5652
358,2022-06-14 15:00:26.694,10.000,23,3,14,4,2,27321,67,25777,1392,85,607,179,296,128,4,3873297,5017,3863034,5137,109
359,2022-06-14 15:01:26.694,10.000,8,1,2,2,3,1483,21,56,1375,31,642,265,231,41,105,22130,10144,5031,3930,3025
360,2022-06-14 15:02:26.693,10.000,12,1,2,5,4,1702,17,73,1537,75,1045,111,482,334,118,4810275,2665,4795460,8946,3204
361,2022-06-14 15:03:26.691,10.000,27,1,16,6,4,3475,6,1926,1439,104,2636,298,980,736,622,11402066,8845,11338954,32423,21844
362,2022-06-14 15:04:26.690,10.000,17,2,10,3,2,3511,32,2051,1393,35,908,117,675,64,52,9183357,5347,9172550,3551,1909
363,2022-06-14 15:05:26.690,10.000,13,3,3,2,5,1796,113,128,1375,180,891,480,296,12,103,25203,13980,7034,1645,2544
364,2022-06-14 15:06:26.688,10.000,48,3,36,3,6,15988,63,14222,1395,308,1600,83,939,40,538,3130293,1851,3103442,2321,22679
365,2022-06-14 15:07:26.687,10.000,24,4,13,3,4,2429,140,776,1400,113,2321,405,644,356,916,4123160,9610,4064013,11713,37824
366,2022-06-14 15:08:26.687,10.000,43,3,33,3,4,13584,91,11952,1396,145,3066,107,812,867,1280,4854201,3264,4753637,28690,68610
367,2022-06-14 15:09:26.686,10.000,29,5,9,12,3,2691,125,654,1819,93,6214,790,2229,1033,2162,11439757,21622,11326848,30568,60719
368,2022-06-14 15:10:26.684,10.000,36,4,14,9,9,3382,191,1250,1607,334,5303,1056,1433,1880,934,3422854,30000,3292092,61277,39485
369,2022-06-14 15:11:26.684,10.000,50,7,25,10,8,5757,123,3647,1732,255,5018,860,1131,1332,1695,4313598,26798,4154007,57987,74806
370,2022-06-14 15:12:26.683,10.000,66,8,29,12,17,10454,199,7928,1660,667,8403,948,2112,2619,2724,11781689,30041,11442125,201372,108151
371,2022-06-14 15:13:26.681,10.000,132,22,33,27,50,13395,822,9035,2017,1521,5543,957,1551,960,2075,4184268,40206,4000290,47637,96135
372,2022-06-14 15:14:26.681,10.000,62,6,31,13,12,5080,189,2659,1710,522,6125,846,1721,1470,2088,6426394,34698,6222157,48933,120606
373,2022-06-14 15:15:26.680,10.000,42,4,20,7,11,5910,187,3597,1666,460,6511,1236,1379,1666,2230,6487889,43520,6263710,61037,119622
374,2022-06-14 15:16:26.680,10.000,33,5,11,6,11,45681,107,1744,43468,362,7521,920,1438,2446,2717,2654463,33590,2258720,163639,198514
375,2022-06-14 15:17:26.678,10.000,30,4,12,9,5,17042,95,14920,1777,250,4946,930,1556,1133,1327,2294350,37864,2145629,53921,56936
376,2022-06-14 15:18:26.677,10.000,44,6,12,14,12,7859,136,5449,1907,367,6293,723,914,1882,2774,6881839,21522,6639656,65346,155315
377,2022-06-14 15:19:26.677,10.000,35,3,14,10,8,51273,173,49103,1673,324,5718,1198,1758,1363,1399,7919929,49131,7751633,53596,65569
378,2022-06-14 15:20:26.676,10.000,47,8,22,8,9,14390,362,12026,1627,375,7385,1448,1864,1463,2610,8104140,69019,7830245,72133,132743
379,2022-06-14 15:21:26.674,10.000,32,4,12,8,8,5006,243,2739,1658,366,7499,876,1844,2367,2412,15418051,30182,15198306,107515,82048
380,2022-06-14 15:22:26.674,10.000,42,7,10,11,14,20359,515,17624,1636,584,6406,1367,1605,1528,1906,8411247,51737,8144566,65159,149785
381,2022-06-14 15:23:26.673,10.000,58,9,22,12,15,4653,351,2313,1603,386,14954,4101,2391,3191,5271,13174458,523567,11696088,243928,710875
382,2022-06-14 15:24:26.671,10.000,39,4,25,5,5,9854,357,7786,1502,209,7553,872,1521,2012,3148,11172392,30056,10756033,126973,259330
383,2022-06-14 15:25:26.671,10.000,36,6,16,9,5,9387,240,7258,1735,154,7244,1076,2401,1641,2126,14229513,50374,14014097,61454,103588
384,2022-06-14 15:26:26.670,10.000,43,6,18,4,15,16094,262,13626,1534,672,7409,1257,2400,1739,2013,9536491,46612,9293017,98549,98313
385,2022-06-14 15:27:26.668,10.000,289,31,85,42,131,80129,1452,16841,56862,4974,10187,1210,2176,3221,3580,14300661,42392,13995380,142705,120184
386,2022-06-14 15:28:26.667,10.000,282,24,78,37,143,22072,1025,12440,3017,5590,9669,682,2333,1538,5116,15754742,24097,15379976,71674,278995
387,2022-06-14 15:29:26.667,10.000,71,3,31,13,24,72223,245,15952,55494,532,5041,898,1785,1154,1204,16389023,39851,16237837,59970,51365
388,2022-06-14 15:30:26.667,10.000,38,1,20,6,11,15713,9,13860,1481,363,3373,596,1512,785,480,16382148,20985,16302092,24013,35058
389,2022-06-14 15:31:26.665,10.000,73,7,37,10,19,7127,304,4417,1706,700,5473,1735,1131,613,1994,17413634,104082,17212243,21647,75662
390,2022-06-14 15:32:26.664,10.000,72,7,40,17,8,5249,299,2224,2253,473,3474,421,991,846,1216,19288000,17006,19206243,23750,41001
391,2022-06-14 15:33:26.664,10.000,57,9,30,9,9,5490,471,2880,1673,466,4324,455,1083,1402,1384,19954592,18011,19837481,50604,48496
392,2022-06-14 15:34:26.663,10.000,47,4,29,7,7,14590,144,12640,1600,206,2437,33,1080,265,1059,19813131,903,19769546,9030,33652
393,2022-06-14 15:35:26.661,10.000,51,4,31,5,11,15777,148,13823,1459,347,2432,372,1267,454,339,19929367,17350,19889195,13564,9258
394,2022-06-14 15:36:26.661,10.000,54,4,42,5,3,8220,141,6339,1499,241,1147,288,738,73,48,20122629,22138,20093538,5223,1730
395,2022-06-14 15:37:26.660,10.000,49,6,33,4,6,58244,213,56235,1555,241,1743,200,718,112,713,20379716,6058,20332918,4756,35984
396,2022-06-14 15:38:26.658,10.000,44,1,30,8,5,65477,48,63516,1746,167,1902,97,832,459,514,21903464,3041,21871084,14227,15112
397,2022-06-14 15:39:26.657,10.000,37,2,31,2,2,73839,78,72270,1377,114,1363,211,708,292,152,21465944,7082,21443610,11040,4212
398,2022-06-14 15:40:26.657,10.000,42,2,33,2,5,59439,136,57750,1384,169,1069,47,807,9,206,22109404,1430,22100721,1492,5761
399,2022-06-14 15:41:26.655,10.000,30,3,20,1,6,64092,58,20581,43268,185,1580,171,785,233,391,22819673,10070,22785871,8862,14870
400,2022-06-14 15:42:26.654,10.000,44,1,34,5,4,33774,34,32095,1563,82,1221,42,882,72,225,23124321,1161,23113955,3490,5715
401,2022-06-14 15:43:26.654,10.000,46,4,32,6,4,12512,262,10530,1519,201,1714,347,899,177,291,23473642,15115,23444331,6314,7882
402,2022-06-14 15:44:26.653,10.000,37,1,28,5,3,4005,35,2292,1573,105,1628,48,1179,109,292,24352531,1292,24337697,4599,8943
403,2022-06-14 15:45:26.651,10.000,52,6,37,5,4,10245,227,8445,1461,112,1643,119,853,107,564,24423521,3919,24393462,4932,21208
404,2022-06-14 15:46:26.651,10.000,50,3,43,3,1,10485,106,8854,1448,77,2388,299,1066,646,377,24792772,10944,24749286,17810,14732
405,2022-06-14 15:47:26.650,10.000,53,2,36,4,11,6578,136,4661,1436,345,1280,10,924,101,245,25136974,367,25126755,3971,5881
406,2022-06-14 15:48:26.648,10.000,40,2,27,7,4,11262,115,9419,1548,180,1471,100,839,506,26,24475242,2535,24455673,16308,726
407,2022-06-14 15:49:26.648,10.000,45,4,34,3,4,10834,195,9093,1438,108,1427,71,811,252,293,25538067,2159,25519935,8241,7732
408,2022-06-14 15:50:26.647,10.000,48,2,42,2,2,24591,77,23111,1370,33,1468,35,1172,211,50,25936193,1133,25925183,8227,1650
409,2022-06-14 15:51:26.645,10.000,51,6,38,4,3,20403,301,18478,1477,147,888,14,814,8,52,25827186,395,25823785,1523,1483
410,2022-06-14 15:52:26.644,10.000,27,0,20,4,3,5460,0,3841,1544,75,1661,280,1011,161,209,23747254,7374,23727741,5842,6297
411,2022-06-14 15:53:26.644,10.000,66,3,47,8,8,16100,92,14014,1632,362,2757,92,1468,821,376,25525444,2573,25480059,25554,17258
412,2022-06-14 15:54:26.642,10.000,66,6,33,9,18,7692,171,4871,1850,800,2903,543,1008,678,674,26335947,19009,26276949,20849,19140
413,2022-06-14 15:55:26.641,10.000,48,6,37,3,2,11389,262,9694,1381,52,3145,692,1389,264,800,25407513,20226,25351559,9636,26092
414,2022-06-14 15:56:26.641,10.000,66,9,37,7,13,34243,385,31866,1477,515,5111,652,1727,1389,1343,25228863,22972,25082192,66931,56768
415,2022-06-14 15:57:26.640,10.000,70,10,33,15,12,34935,404,32381,1829,321,2763,690,1048,607,418,26491607,18569,26427804,23512,21722
416,2022-06-14 15:58:26.638,10.000,95,8,56,11,20,68069,253,65488,1821,507,5043,685,1372,1361,1625,24142528,24398,24011942,48756,57432
417,2022-06-14 15:59:26.638,10.000,62,8,41,8,5,33694,291,31414,1665,324,5443,544,1711,1428,1760,25754904,20746,25599577,62855,71726
418,2022-06-14 16:00:26.637,10.000,381,40,86,82,173,125456,1838,59174,58550,5894,17836,2371,3444,3748,8273,27880880,122364,27199217,152120,407179
419,2022-06-14 16:01:26.635,6.200,502,27,85,62,328,30974,1196,3426,13641,12711,9521,557,2026,1669,5269,22460477,19385,22179737,74056,187299
420,2022-06-14 16:02:26.634,10.000,206,15,73,27,91,73155,917,13022,56208,3008,11261,1654,3557,1930,4120,24868329,99531,24481368,68560,218870
421,2022-06-14 16:03:26.634,10.000,50,5,35,6,4,33963,199,32223,1495,46,7546,1311,2527,2210,1498,25332986,46788,25132545,100174,53479
422,2022-06-14 16:04:26.632,10.000,56,2,34,11,9,34352,80,32173,1734,365,6854,973,1969,2137,1775,25506552,35972,25319215,96977,54388
423,2022-06-14 16:05:26.631,10.000,64,5,37,10,12,59036,145,56912,1588,391,7076,1092,2653,1537,1794,25891648,37285,25742976,52663,58724
424,2022-06-14 16:06:26.631,10.000,63,8,38,5,12,93255,461,90736,1454,604,4574,453,1693,1149,1279,26535258,13968,26421317,50929,49044
425,2022-06-14 16:07:26.628,10.000,63,5,41,6,11,106985,153,104841,1521,470,9611,917,3261,1242,4191,26687178,35698,26350485,45781,255214
426,2022-06-14 16:08:26.628,10.000,56,5,39,4,8,147355,172,145371,1428,384,6708,1206,1738,1664,2100,26527801,41731,26349437,69087,67546
427,2022-06-14 16:09:26.628,10.000,66,4,40,11,11,102392,73,100166,1735,418,5670,688,1432,1158,2392,26689943,26892,26401583,49618,211850
428,2022-06-14 16:10:26.625,10.000,81,1,58,7,15,122179,10,66533,55296,340,5800,968,2155,1135,1542,27162938,43952,26991564,40622,86800
429,2022-06-14 16:11:26.625,10.000,53,2,28,11,12,18994,128,16744,1653,469,7744,705,2859,2232,1948,26785144,20225,26570694,108112,86113
430,2022-06-14 16:12:26.624,10.000,62,2,47,4,9,14431,56,12492,1651,232,5098,1096,1847,1284,871,26650065,34118,26536894,50935,28118
431,2022-06-14 16:13:26.622,10.000,51,3,30,14,4,47715,129,45544,1961,81,8006,1185,1641,1928,3252,27471582,38456,27104356,81433,247337
432,2022-06-14 16:14:26.621,10.000,52,4,32,9,7,7524,141,5551,1594,238,6591,1252,2389,933,2017,26595979,65341,26392777,37220,100641
433,2022-06-14 16:15:26.621,10.000,209,16,76,33,84,11864,470,5685,2532,3177,8609,1551,2249,2186,2623,26705995,50382,26480060,78935,96618
434,2022-06-14 16:16:26.619,10.000,137,6,81,15,35,7151,257,4150,1815,929,7475,564,2721,1417,2773,27092362,18456,26838861,57042,178003
435,2022-06-14 16:17:26.619,10.000,85,6,51,13,15,9385,168,6964,1726,527,11726,1339,4838,3460,2089,28953644,89174,28617348,166973,80149
436,2022-06-14 16:18:26.618,10.000,85,1,62,6,16,11554,47,9416,1449,642,8027,1808,2419,1428,2372,28407679,131781,28095114,48028,132756
437,2022-06-14 16:19:26.617,10.000,90,5,72,7,6,10256,127,8258,1696,175,4283,405,1439,1103,1336,27825604,14578,27711559,38398,61069
438,2022-06-14 16:20:26.617,10.000,101,6,81,4,10,8757,192,6455,1436,674,3834,299,1643,502,1390,28666491,9037,28587467,17170,52817
439,2022-06-14 16:21:26.615,10.000,112,5,87,9,11,18929,130,16711,1728,360,4090,339,1210,953,1588,30035035,12718,29868069,37031,117217
440,2022-06-14 16:22:26.614,10.000,81,3,67,7,4,20547,391,18382,1605,169,1904,29,1220,171,484,27341767,881,27320343,6076,14467
441,2022-06-14 16:23:26.612,10.000,43,0,35,5,3,20203,0,18543,1486,174,2377,438,1168,546,225,23536952,14147,23488016,23396,11393
442,2022-06-14 16:24:26.611,10.000,59,2,51,3,3,11139,112,9526,1417,84,1666,95,1000,292,279,27307541,2840,27284962,12318,7421
443,2022-06-14 16:25:26.611,10.000,38,1,27,5,5,35136,24,33375,1497,240,1683,34,1210,249,190,14843615,1421,14826439,8478,7277
444,2022-06-14 16:26:26.611,10.000,51,1,44,3,3,16172,13,14491,1439,229,2625,523,1236,278,588,24989363,14100,24946769,9782,18712
445,2022-06-14 16:27:26.609,10.000,26,1,21,2,2,6474,38,5012,1364,60,1300,109,926,151,114,29371061,3299,29358749,5554,3459
446,2022-06-14 16:28:26.608,10.000,36,3,26,5,2,17762,93,16061,1520,88,2051,156,763,793,339,13334035,4169,13279646,41248,8972
447,2022-06-14 16:29:26.608,10.000,64,4,51,3,6,18328,218,16304,1411,395,1652,137,1129,111,275,15110916,3057,15097947,4398,5514
448,2022-06-14 16:30:26.607,10.000,43,3,23,11,6,4687,73,2899,1610,105,1833,291,898,402,242,22147930,9486,22119108,12780,6556
449,2022-06-14 16:31:26.605,10.000,45,0,39,2,4,6136,0,4670,1368,98,1550,92,973,276,209,26231935,2301,26214518,8865,6251
450,2022-06-14 16:32:26.605,10.000,40,3,29,3,5,9214,62,7559,1384,209,2269,50,1087,466,666,22430728,1729,22363254,21340,44405
451,2022-06-14 16:33:26.604,10.000,48,7,37,1,3,6967,235,5195,1352,185,1041,19,899,16,107,22193713,376,22187249,1777,4311
452,2022-06-14 16:34:26.602,10.000,17,6,4,4,3,5223,198,3431,1516,78,1569,309,141,1099,20,183625,21800,40500,120910,415
453,2022-06-14 16:35:26.601,10.000,7,0,1,1,5,1527,0,21,1352,154,497,272,32,10,183,19621,8240,1902,1595,7884
454,2022-06-14 16:36:26.601,10.000,28,1,20,1,6,20859,36,19286,1352,185,1553,89,1076,65,323,12884696,2098,12870785,3383,8430
455,2022-06-14 16:37:26.601,10.000,22,3,12,4,3,10952,128,9323,1440,61,676,119,98,320,139,40402,2321,25711,9103,3267
456,2022-06-14 16:38:26.599,10.000,40,3,28,6,3,42959,100,41352,1443,64,4084,750,971,2342,21,12306736,18146,12095187,192732,671
457,2022-06-14 16:39:26.598,10.000,24,3,11,6,4,10035,72,8410,1457,96,666,84,189,224,169,280775,1750,267715,7376,3934
458,2022-06-14 16:40:26.598,10.000,47,3,27,5,12,26087,110,24074,1541,362,2009,568,208,841,392,2273449,15150,2208758,35165,14376
459,2022-06-14 16:41:26.596,10.000,17,2,10,2,3,6198,84,4688,1382,44,764,317,123,130,194,39946,12375,17428,5610,4533
460,2022-06-14 16:42:25.842,10.000,57,11,15,29,2,27254,498,24090,2571,95,3370,423,656,1863,428,700182,17631,486626,183506,12419
461,2022-06-15 16:25:02.023,10.000,12,2,1,1,8,1796,59,15,1352,370,1074,558,214,263,39,33121,15974,6615,9272,1260
462,2022-06-15 16:26:02.020,10.000,12,3,4,2,3,1801,100,123,1408,170,365,65,181,103,16,14046,1920,8440,3322,364
463,2022-06-15 16:27:02.019,10.000,16,4,3,3,6,1993,244,126,1411,212,686,179,318,84,105,20040,4606,9193,3949,2292
464,2022-06-15 16:28:02.019,10.000,18,3,1,7,7,2033,81,8,1607,337,836,98,62,494,182,28721,2619,2148,15467,8487
465,2022-06-15 16:29:02.017,10.000,16,6,2,2,6,55870,207,167,55282,214,1859,251,26,876,706,105034,10860,718,24223,69233
466,2022-06-15 16:30:02.016,10.000,16,0,6,5,5,1811,0,145,1530,136,2123,223,288,863,749,70403,9819,7657,31665,21262
467,2022-06-15 16:31:02.016,10.000,18,2,8,2,6,2070,94,315,1408,253,2180,193,1292,164,531,82257,8464,54568,7171,12054
468,2022-06-15 16:32:01.236,10.000,30,12,7,5,6,2266,271,274,1562,159,2980,574,577,599,1230,124563,21099,18097,20717,64650
469,2022-06-15 16:33:02.237,10.000,19,2,8,6,3,1998,42,342,1545,69,2472,377,702,466,927,74090,9149,21657,15504,27780
470,2022-06-15 16:34:03.265,10.000,31,5,2,10,14,2317,139,113,1666,399,4882,1028,818,1700,1336,160411,37514,20562,58901,43434
471,2022-06-15 16:35:03.234,10.000,29,6,6,9,8,2868,418,268,1676,506,4796,1156,1003,1155,1482,207931,105842,28185,32559,41345
472,2022-06-15 16:36:03.233,10.000,36,3,10,9,14,2913,117,441,1695,660,5763,1244,1470,1381,1668,279613,49714,54424,46098,129377
473,2022-06-15 16:37:03.233,10.000,159,21,25,22,91,37105,748,913,32191,3253,8445,2126,1515,2107,2697,269496,77776,46614,71864,73242
474,2022-06-15 16:38:04.232,5.800,501,21,106,65,309,45277,698,3293,31619,9667,13776,1618,2972,2291,6895,560259,69646,128894,99364,262355
475,2022-06-15 16:39:02.232,10.000,33,5,5,13,10,2772,175,237,2044,316,5363,1032,884,2082,1365,240761,36149,67473,86056,51083
476,2022-06-15 16:40:02.257,10.000,32,9,5,8,10,2632,321,293,1720,298,4979,1311,1524,1195,949,242485,63231,108238,42337,28679
477,2022-06-15 16:41:02.230,10.000,24,5,5,6,8,2267,126,227,1475,439,7816,1641,1938,1971,2266,327100,83430,76838,73608,93224
478,2022-06-15 16:42:02.229,10.000,25,4,5,7,9,2659,332,202,1767,358,4635,325,756,1640,1914,187805,13289,30469,70769,73278
479,2022-06-15 16:43:02.229,10.000,31,8,12,5,6,56346,253,391,55209,493,9418,746,2010,2853,3809,413265,21691,63725,136781,191068
480,2022-06-15 16:44:02.226,10.000,19,4,4,5,6,55683,108,147,55189,239,4763,856,985,871,2051,193803,33556,47660,26323,86264
481,2022-06-15 16:45:02.226,10.000,20,3,4,5,8,1728,83,36,1427,182,4970,509,1265,1296,1900,186369,16841,43552,56727,69249
482,2022-06-15 16:46:02.224,10.000,24,6,4,4,10,2450,351,113,1460,526,5400,1213,1095,1453,1639,232798,64283,41742,49503,77270
483,2022-06-15 16:47:02.223,10.000,30,7,4,9,10,2485,304,66,1711,404,5813,2088,605,1652,1468,318111,162614,20910,85723,48864
484,2022-06-15 16:48:02.223,10.000,42,4,14,10,14,3117,65,493,1896,663,6252,500,1912,2139,1701,292936,13914,93900,128249,56873
485,2022-06-15 16:49:02.221,10.000,43,5,9,14,15,2817,361,292,1752,412,4760,669,1284,1425,1382,182780,30253,59988,48777,43762
486,2022-06-15 16:50:02.220,10.000,266,33,66,45,122,9440,1243,1959,2831,3407,7393,1131,1796,2574,1892,296891,34821,56099,137113,68858
487,2022-06-15 16:51:02.220,2.100,519,50,116,74,279,68541,1670,4018,53917,8936,7328,425,1887,945,4071,265502,11071,53932,78128,122371
488,2022-06-15 16:52:02.219,1.900,513,47,115,80,271,46230,1889,4100,30892,9349,9017,551,2127,1869,4470,296666,14156,59613,83179,139718
489,2022-06-15 16:53:02.217,10.000,111,21,18,29,43,59347,986,722,56242,1397,7288,1132,1475,2189,2492,294368,61160,47721,88667,96820
490,2022-06-15 16:54:02.217,10.000,39,5,5,16,13,2936,246,143,1907,640,5406,1099,1118,1698,1491,180557,31646,35564,60168,53179
491,2022-06-15 16:55:02.216,10.000,55,3,9,7,36,3183,98,241,1612,1232,4516,536,753,1446,1781,240513,16907,21256,53213,149137
492,2022-06-15 16:56:02.214,10.000,87,7,14,12,54,4709,332,491,1708,2178,2900,147,250,1052,1451,90676,4138,7106,33629,45803
493,2022-06-15 16:57:02.213,10.000,24,5,7,7,5,2101,136,322,1513,130,2738,688,739,581,730,93043,27054,25814,16257,23918
494,2022-06-15 16:58:02.213,10.000,14,2,5,4,3,1993,56,283,1556,98,2429,149,1576,549,155,134990,5436,105722,19384,4448
495,2022-06-15 16:59:02.211,10.000,15,2,0,7,6,2055,93,0,1673,289,2974,326,1706,137,805,100533,7903,68095,4616,19919
496,2022-06-15 17:00:02.210,10.000,16,0,6,4,6,1886,0,176,1544,166,900,223,210,187,280,26790,6433,5886,6859,7612
497,2022-06-15 17:01:02.210,10.000,20,5,1,5,9,1965,122,46,1483,314,660,112,210,27,311,21522,2932,5869,1969,10752
498,2022-06-15 17:02:02.210,10.000,11,2,2,2,5,1825,144,52,1384,245,991,50,46,181,714,54407,3894,1343,9518,39652
499,2022-06-15 17:03:02.209,10.000,5,0,0,4,1,1475,0,0,1452,23,151,0,6,131,14,6020,0,171,5526,323
500,2022-06-15 17:04:02.207,10.000,10,3,3,2,2,1756,212,142,1370,32,711,94,340,236,41,23203,2731,10935,8431,1106
501,2022-06-15 17:05:02.207,10.000,5,0,2,1,2,55209,0,72,55078,59,255,5,115,119,16,8740,218,3528,4610,384
502,2022-06-15 17:06:02.206,10.000,7,3,2,1,1,1519,112,42,1352,13,1883,242,1153,241,247,56272,9155,33103,7840,6174
503,2022-06-15 17:07:02.204,10.000,15,1,1,10,3,1908,90,31,1669,118,538,20,137,142,239,15302,631,3603,5530,5538
504,2022-06-15 17:08:02.203,10.000,18,0,7,8,3,1859,0,216,1548,95,475,156,176,134,9,12226,4136,3850,4029,211
505,2022-06-15 17:09:02.203,10.000,10,2,3,2,3,1709,76,108,1395,130,364,21,251,3,89,14087,391,9732,1405,2559
506,2022-06-15 17:10:02.201,10.000,9,2,4,3,0,1605,101,98,1406,0,544,80,168,296,0,14644,2173,3885,8586,0
507,2022-06-15 17:11:02.201,10.000,9,2,4,2,1,1643,60,160,1365,58,848,229,142,470,7,29318,5940,4793,18450,135
508,2022-06-15 17:12:02.200,10.000,13,4,1,3,5,1753,139,19,1450,145,532,62,155,6,309,16209,1818,4086,1470,8835
