8394,2023-04-20 08:59:00.533,6.800,29,5,6,7,11,120940,1842,4206,9634,105258,1120,144,200,445,331,104120,3821,7227,13406,79666,160,0
8395,2023-04-20 09:01:00.532,6.800,41,6,7,16,12,118154,11520,4298,8639,93697,1604,441,239,409,515,156255,15099,6657,13677,120822,160,0
8396,2023-04-20 09:03:00.532,6.800,27,5,6,9,7,51743,3920,622,5533,41668,630,201,48,311,70,118752,5558,1122,8638,103434,160,0
8397,2023-04-20 09:05:00.530,6.800,20,2,5,8,5,76953,187,16177,16043,44546,426,9,65,336,16,149998,263,2043,56455,91237,160,0
8398,2023-04-20 09:07:00.529,6.800,23,9,6,3,5,133402,324,63444,1202,68432,934,158,623,67,86,207620,8940,62587,1853,134240,160,0
8399,2023-04-20 09:09:00.529,6.800,15,4,2,5,4,86091,3381,12027,4848,65835,363,282,15,11,55,92244,6113,8932,4911,72288,160,0
8400,2023-04-20 09:11:00.528,6.800,19,2,4,7,6,45176,70,6833,13864,24409,356,107,88,102,59,169892,3243,40233,26691,99725,160,0
8401,2023-04-20 09:13:00.526,6.800,18,0,4,4,10,115637,0,21334,4706,89597,684,0,179,61,444,157782,0,46328,5281,106173,160,0
8402,2023-04-20 09:15:00.526,6.800,25,2,4,8,11,102531,2662,2794,49270,47805,771,199,122,249,201,222734,5454,39434,84871,92975,160,0
8403,2023-04-20 09:17:00.525,6.800,40,9,18,6,7,71436,505,6431,26066,38434,794,27,159,295,313,175959,728,31478,39867,103886,160,0
8404,2023-04-20 09:19:00.523,6.800,491,37,71,65,318,506635,98390,82938,128339,196968,9412,1577,1879,1924,4032,698267,106530,132320,190563,268854,160,0
8405,2023-04-20 09:21:00.523,4.450,4512,243,855,532,2882,2016103,319954,330248,491499,874402,33361,5085,7160,7907,13209,2546309,367481,486440,592551,1099837,160,0
8406,2023-04-20 09:23:00.520,1.120,4504,175,795,540,2994,968900,36205,196960,162866,572869,21720,1201,4506,4089,11924,1350356,46910,249410,197682,856354,160,0
8407,2023-04-20 09:25:00.519,6.800,1115,70,199,115,731,290446,25662,81870,15473,167441,7258,609,1404,675,4570,440292,29601,87999,21380,301312,160,0
8408,2023-04-20 09:27:00.519,6.800,310,38,66,55,151,231403,10970,57210,33567,129656,8175,615,2179,1518,3863,455704,19526,120660,72929,242589,160,0
8409,2023-04-20 09:29:00.517,6.800,3322,262,724,553,1783,2001524,105952,369800,253271,1272501,36385,3527,8900,8582,15376,3002188,146855,539797,415826,1899710,160,0
8410,2023-04-20 09:31:00.516,3.840,4506,301,891,726,2588,1575707,84219,283095,247163,961230,34190,3419,7915,7745,15111,2435832,130657,468348,395288,1441539,160,0
8411,2023-04-20 09:33:00.516,1.410,4515,199,839,553,2924,712099,21717,133088,72393,484901,21182,1193,4561,3501,11927,1059621,32266,186070,108118,733167,160,0
8412,2023-04-20 09:35:00.516,6.800,2112,86,393,229,1404,443192,12089,77863,74748,278492,12688,627,2359,1884,7818,638881,17384,122556,86450,412491,160,0
8413,2023-04-20 09:37:00.515,6.800,428,29,76,59,264,190304,8015,45755,51602,84932,5198,478,979,1123,2618,307132,14524,78567,63363,150678,160,0
8414,2023-04-20 09:39:00.513,6.800,41,8,7,8,18,99221,16764,21098,25183,36176,1929,500,409,412,608,167912,20663,37298,30632,79319,160,0
8415,2023-04-20 09:41:00.513,6.800,239,12,51,36,140,71771,4684,6335,25720,35032,3128,166,399,1171,1392,225216,5476,65548,47020,107172,160,0
8416,2023-04-20 09:43:00.512,6.800,1337,72,233,172,860,264110,31248,49493,44964,138405,9373,1129,1739,1738,4767,450264,43178,88041,82814,236231,160,0
8417,2023-04-20 09:45:00.510,6.800,4387,182,842,453,2910,679982,18316,122913,62634,476119,20189,1106,4557,2933,11593,977504,28998,187581,91743,669182,160,0
8418,2023-04-20 09:47:00.509,6.800,65,15,12,18,20,161834,14353,77304,18547,51630,4099,767,799,1045,1488,273252,22761,48567,42846,159078,160,0
8419,2023-04-20 09:49:00.509,6.800,57,12,18,14,13,118365,18574,31556,59857,8378,2943,872,1068,661,342,205398,30537,46649,74529,53683,160,0
8420,2023-04-20 09:51:00.507,6.800,42,17,7,8,10,104898,12412,39304,5104,48078,1110,698,172,85,155,121437,18430,34007,7000,62000,160,0
8421,2023-04-20 09:53:00.507,6.800,21,3,5,6,7,134775,87,25123,64181,45384,284,6,15,169,94,175035,116,41665,48000,85254,160,0
8422,2023-04-20 09:55:00.506,6.800,27,6,5,5,11,110120,3129,43921,15208,47862,655,104,96,159,296,99714,2884,28495,21067,47268,160,0
8423,2023-04-20 09:57:00.505,6.800,30,2,1,15,12,93444,115,32044,41745,19540,1060,9,1,688,362,141383,183,38098,45500,57602,160,0
8424,2023-04-20 09:59:00.505,6.800,26,6,13,3,4,72701,1249,2685,15713,53054,1350,853,206,133,158,234203,90150,5144,43115,95794,160,0
8425,2023-04-20 10:01:00.503,6.800,19,4,2,4,9,9236,834,2772,1798,3832,366,54,157,94,61,48245,1420,4315,2736,39774,160,0
8426,2023-04-20 10:03:00.503,6.800,29,4,5,8,12,41582,3246,2244,10710,25382,856,140,155,298,263,131902,5253,3953,13395,109301,160,0
8427,2023-04-20 10:05:00.502,6.800,20,1,3,7,9,88195,112,10511,10291,67281,1239,5,356,504,374,136452,146,36511,34239,65556,160,0
8428,2023-04-20 10:07:00.500,6.800,15,1,4,3,7,32684,212,1638,3868,26966,119,23,11,13,72,123279,426,36372,3974,82507,160,0
8429,2023-04-20 10:09:00.500,6.800,29,0,3,8,18,40812,0,129,18805,21878,327,1,11,234,81,110568,32,208,30435,79893,160,0
8430,2023-04-20 10:11:00.500,6.800,47,4,12,12,19,123337,139,70963,16326,35909,1323,9,293,296,725,126747,189,12115,9850,104593,160,0
8431,2023-04-20 10:13:00.499,6.800,45,6,12,13,14,135859,8075,9210,54332,64242,1873,231,364,630,648,295931,10261,12682,129901,143087,160,0
8432,2023-04-20 10:15:00.497,6.800,73,8,6,20,39,155415,1548,2247,35776,115844,3583,90,261,214,3018,593491,2394,6767,9668,574662,160,0
8433,2023-04-20 10:17:00.496,6.800,255,13,51,36,155,197749,17026,48680,73872,58171,3520,643,809,854,1214,277916,34774,96367,77130,69645,160,0
8434,2023-04-20 10:19:00.496,6.800,374,26,69,59,220,274263,14737,37641,135951,85934,5640,835,1182,1924,1699,390035,31565,45280,184130,129060,160,0
8435,2023-04-20 10:21:00.494,6.800,78,12,16,19,31,82571,5268,30052,6810,40441,2250,218,315,490,1227,163768,6902,47338,14555,94973,160,0
8436,2023-04-20 10:23:00.493,6.800,56,6,10,22,18,208262,8935,52409,17037,129881,1803,383,270,637,513,195385,13357,31971,23475,126582,160,0
8437,2023-04-20 10:25:00.493,6.800,64,10,12,18,24,257529,5330,54652,22236,175311,3534,637,374,715,1808,376706,15929,40871,32049,287857,160,0
8438,2023-04-20 10:27:00.493,6.800,64,7,20,16,21,186030,11559,70273,38094,66104,3275,328,369,1153,1425,269507,14025,36424,65111,153947,160,0
8439,2023-04-20 10:29:00.492,6.800,149,20,36,29,64,250064,18380,89416,23752,118516,4627,803,1068,1570,1186,299903,26946,57224,52295,163438,160,0
8440,2023-04-20 10:31:00.490,6.800,57,15,10,17,15,108883,7038,33289,19888,48668,2065,446,200,621,798,230166,11617,64252,26391,127906,160,0
8441,2023-04-20 10:33:00.490,6.800,57,16,12,11,18,251209,29069,35476,75848,110816,3820,793,589,1443,995,268177,35557,64534,80312,87774,160,0
8442,2023-04-20 10:35:00.489,6.800,27,7,5,7,8,102426,4189,24103,5483,68651,822,164,123,240,295,223368,5060,37496,66075,114737,160,0
8443,2023-04-20 10:37:00.487,6.800,16,1,3,4,8,67448,42,1616,8271,57519,221,4,39,11,167,140231,72,17501,8341,114317,160,0
8444,2023-04-20 10:39:00.486,6.800,21,4,4,7,6,191547,1212,9915,53762,126658,628,72,438,54,64,270387,1838,42030,75481,151038,160,0
8445,2023-04-20 10:41:00.486,6.800,14,3,5,3,3,138373,109,22035,28774,87455,185,7,158,14,6,173147,152,55781,28910,88304,160,0
8446,2023-04-20 10:43:00.484,6.800,18,2,5,6,5,84757,70,6120,32633,45934,571,5,359,167,40,138843,98,44791,34399,59555,160,0
8447,2023-04-20 10:45:00.483,6.800,19,1,4,9,5,63416,41,5826,8496,49053,992,2,672,124,194,205361,49,80625,10626,114061,160,0
8448,2023-04-20 10:47:00.483,6.800,23,2,7,6,8,119171,952,6683,52790,58746,329,94,126,77,32,178847,2644,58791,10013,107399,160,0
8449,2023-04-20 10:49:00.482,6.800,24,2,4,8,10,150830,477,2043,61763,86547,353,27,10,167,149,267217,723,59039,114572,92883,160,0
8450,2023-04-20 10:51:00.480,6.800,43,5,11,7,20,226335,4597,38012,103224,80502,776,116,215,78,367,246616,5686,58078,73582,109270,160,0
8451,2023-04-20 10:53:00.480,6.800,472,64,101,84,223,1643958,310943,362334,396334,574347,26979,5503,5936,6538,9002,2102606,374188,439039,491105,798274,160,0
8452,2023-04-20 20:05:00.562,6.800,44,8,17,10,9,124224,2628,35432,9320,76844,2234,273,822,398,741,213707,9695,42009,15112,146891,160,0
8453,2023-04-20 20:07:00.559,6.800,66,11,19,12,24,107865,4026,18394,13160,72285,2759,267,679,657,1156,125419,8208,23195,20433,73583,160,0
8454,2023-04-20 20:09:00.558,6.800,25,2,6,8,9,90619,1485,7425,36102,45607,1244,45,273,461,465,135704,1446,10737,31372,92149,160,0
8455,2023-04-20 20:11:00.556,6.800,22,1,4,7,10,38072,55,9163,5067,23787,462,2,31,332,97,78741,65,20218,8675,49783,160,0
8456,2023-04-20 20:13:00.555,6.800,15,2,8,2,3,96685,9343,57418,542,29382,363,171,62,101,29,102972,8671,31202,3588,59511,160,0
8457,2023-04-20 20:15:00.555,6.800,34,14,6,4,10,74559,8415,4182,2322,59640,1011,414,306,114,177,109909,11975,31641,3857,62436,160,0
8458,2023-04-20 20:17:00.553,6.800,29,2,3,18,6,116124,146,24251,23118,68609,3192,135,90,2379,588,508073,4002,14741,318668,170662,160,0
8459,2023-04-20 20:19:00.552,6.800,19,2,9,4,4,120170,1243,55729,54795,8403,351,98,119,18,116,183127,3099,45833,34853,99342,160,0
8460,2023-04-20 20:21:00.552,6.800,21,4,2,8,7,37486,3949,3359,6914,23264,812,125,8,180,499,164260,4834,7260,8469,143697,160,0
8461,2023-04-20 20:23:00.551,6.800,11,1,4,3,3,64493,57,12962,377,51097,438,2,89,168,179,106707,64,17614,6700,82329,160,0
8462,2023-04-20 20:25:00.549,6.800,55,13,18,11,13,135887,47173,22044,8884,57786,3738,1227,884,1100,527,230082,47081,43890,36732,102379,160,0
8463,2023-04-20 20:27:00.549,6.800,19,1,5,8,5,50554,932,11710,14347,23565,1006,142,262,493,109,145673,3933,30665,19682,91393,160,0
8464,2023-04-20 20:29:00.548,6.800,40,7,5,13,15,59479,683,12502,14965,31329,1614,129,64,723,698,176534,4163,28811,24439,119121,160,0
8465,2023-04-20 20:31:00.548,6.800,39,12,11,7,9,91467,9249,54491,4905,22822,1465,493,471,268,233,150414,14253,20693,7201,108267,160,0
8466,2023-04-20 20:33:00.546,6.800,3367,147,661,375,2184,528088,19929,153398,46764,307997,17613,990,4010,2407,10206,823863,29198,201789,73561,519315,160,0
8467,2023-04-20 20:35:00.546,6.800,989,50,200,123,616,303410,11902,74543,85951,131014,9447,726,2058,2203,4460,555806,20686,145666,141171,248283,160,0
8468,2023-04-20 20:37:00.545,6.800,53,7,14,25,7,108078,7909,20694,27617,51858,2363,429,450,886,598,201829,11643,76232,34729,79225,160,0
8469,2023-04-20 20:39:00.545,6.800,48,11,9,7,21,193425,24910,70946,14704,82865,1961,578,428,264,691,252494,28457,59249,28957,135831,160,0
8470,2023-04-20 20:41:00.543,6.800,44,7,12,14,11,147349,8908,31014,31291,76136,3474,597,1882,553,442,296047,20066,98247,44186,133548,160,0
8471,2023-04-20 20:43:00.542,6.800,45,4,15,12,14,81155,2866,22696,20785,34808,3426,227,611,386,2202,345284,6649,49204,25734,263697,160,0
8472,2023-04-20 20:45:00.542,6.800,40,7,7,17,9,50145,2737,5317,25265,16826,3786,1573,577,880,756,291777,151635,20106,36622,83414,160,0
8473,2023-04-20 20:47:00.540,6.800,2593,111,422,276,1784,430165,14286,57999,102459,255421,14527,894,2460,2452,8721,643791,22064,89643,131739,400345,160,0
8474,2023-04-20 20:49:00.540,2.430,4522,182,814,499,3027,700442,23213,130605,69464,477160,22428,1321,5141,3217,12749,1148909,36232,193911,101600,817166,160,0
8475,2023-04-20 20:51:00.539,6.800,2572,197,592,451,1332,1326858,75093,300804,190171,760790,33157,3311,8564,6934,14348,2082723,115145,470486,286792,1210300,160,0
8476,2023-04-20 20:53:00.539,6.800,79,11,18,21,29,76274,1779,12222,16952,45321,1621,107,371,375,768,144293,2571,16545,20813,104364,160,0
8477,2023-04-20 20:55:00.538,6.800,1516,50,281,176,1009,374623,6955,66974,86556,214138,10718,525,2085,2250,5858,518492,14535,89431,107725,306801,160,0
8478,2023-04-20 20:57:00.536,6.800,2227,78,400,243,1506,668707,66344,103825,170397,328141,16923,2312,2978,3397,8236,915927,110461,130035,191483,483948,160,0
8479,2023-04-20 20:59:00.536,6.800,458,19,92,60,287,198194,10483,83713,11303,92695,4732,951,986,678,2117,284866,36349,65678,21686,161153,160,0
8480,2023-04-20 21:01:00.536,6.800,24,4,6,7,7,104922,6344,60445,10230,27903,1094,378,181,274,261,90991,8287,14185,13193,55326,160,0
8481,2023-04-20 21:03:00.535,6.800,45,11,11,14,9,165212,8650,31755,82834,41973,2259,460,222,1214,363,255089,17032,27464,97232,113361,160,0
8482,2023-04-20 21:05:00.533,6.800,34,6,5,16,7,207972,11221,56096,116838,23817,2421,344,204,1652,221,273463,15297,54850,130113,73203,160,0
8483,2023-04-20 21:07:00.532,6.800,28,8,5,8,7,42003,7863,8524,4587,21029,1018,352,135,188,343,124005,10934,48817,6212,58042,160,0
8484,2023-04-20 21:09:00.532,6.800,18,3,5,6,4,87092,4909,396,30338,51449,991,370,91,521,9,142041,9053,2111,55263,75614,160,0
8485,2023-04-20 21:11:00.530,6.800,18,1,3,4,10,147678,43,8488,93699,45448,408,2,139,76,191,213153,55,16232,91619,105247,160,0
8486,2023-04-20 21:13:00.529,6.800,17,3,3,4,7,16060,1742,521,909,12888,607,133,134,56,284,78214,3189,2718,1438,70869,160,0
8487,2023-04-20 21:15:00.529,6.800,22,5,6,5,6,8259,1054,2890,2570,1745,622,152,174,176,120,49637,3325,4335,3595,38382,160,0
8488,2023-04-20 21:17:00.529,6.800,26,1,2,13,10,50723,23,363,30319,20018,1089,2,110,763,214,145194,28,2271,61694,81201,160,0
8489,2023-04-20 21:19:00.528,6.800,36,6,12,4,14,71000,2859,7991,14982,45168,1751,137,474,208,932,186691,4657,13486,68261,100287,160,0
8490,2023-04-20 21:21:00.526,6.800,53,11,13,10,19,130218,6198,22001,50612,51407,2509,374,351,1095,689,300242,10891,20615,140399,128337,160,0
8491,2023-04-20 21:23:00.526,6.800,69,13,18,17,21,119670,14942,12895,13169,78664,2883,672,740,567,904,221008,18837,59666,19299,123206,160,0
8492,2023-04-21 02:40:00.562,6.800,16,3,2,6,5,85425,1080,1242,3412,79691,302,119,50,62,71,93645,3298,1702,2848,85797,160,0
8493,2023-04-21 02:42:00.561,6.800,20,6,2,6,6,162594,66252,2663,22632,71047,1768,1163,381,10,214,311521,128949,20085,36936,125551,160,0
8494,2023-04-21 02:44:00.559,6.800,35,7,3,10,15,97181,3930,1340,25971,65940,1123,204,93,165,661,115455,6048,2343,27409,79655,160,0
8495,2023-04-21 02:46:00.559,6.800,51,9,14,12,16,88405,9014,26863,13131,39397,2171,584,488,547,552,210900,15359,48556,17750,129235,160,0
8496,2023-04-21 02:48:00.556,6.800,58,13,10,9,26,192273,16524,119674,13349,42726,3364,463,1090,609,1202,321603,22817,168332,23408,107046,160,0
8497,2023-04-21 02:50:00.555,6.800,1281,72,234,122,853,305835,10715,80604,75755,138761,9176,580,1624,1495,5477,397341,16262,61562,92952,226565,160,0
8498,2023-04-21 02:52:00.555,6.800,863,55,163,104,541,309330,12882,62375,80158,153915,8342,749,1308,1908,4377,457353,20795,94120,79716,262722,160,0
8499,2023-04-21 02:54:00.555,6.800,73,9,14,18,32,110926,3397,51869,13465,42195,2144,142,483,607,912,202219,4769,45351,21934,130165,160,0
8500,2023-04-21 02:56:00.552,6.800,63,16,18,15,14,186063,26758,44429,78843,36033,3199,1134,620,719,726,245013,41069,59246,80510,64188,160,0
8501,2023-04-21 02:58:00.552,6.800,63,12,10,23,18,199084,37683,75054,49228,37119,2459,475,442,1057,485,229343,43185,40827,62948,82383,160,0
8502,2023-04-21 03:00:00.551,6.800,60,11,16,16,17,197614,10178,98957,63846,24633,4307,415,1517,1215,1160,307308,14471,84446,85413,122978,160,0
8503,2023-04-21 03:02:00.549,6.800,54,11,16,16,11,172419,5933,93248,26981,46257,2313,526,934,587,266,248045,19693,60432,74025,93895,160,0
8504,2023-04-21 03:04:00.549,6.800,3719,175,669,445,2430,589279,24948,115451,89645,359235,20399,1327,4473,3451,11148,979090,36905,216940,123119,602126,160,0
8505,2023-04-21 03:06:00.549,1.070,4508,206,749,540,3013,681301,20553,94066,71430,495252,21840,1242,4405,3443,12750,1127859,33993,161525,112519,819822,160,0
8506,2023-04-21 03:08:00.548,6.800,213,28,44,34,107,170364,14137,24436,19673,112118,5534,728,1174,1022,2610,295620,23249,71042,28845,172484,160,0
8507,2023-04-21 03:10:00.546,6.800,349,23,83,45,198,117007,5219,6957,5313,99518,2457,315,469,404,1269,254366,7881,46715,9474,190296,160,0
8508,2023-04-21 03:12:00.546,1.570,4503,213,885,491,2914,421868,12895,73401,35519,300053,17398,867,3982,2275,10274,671328,19742,132388,54941,464257,160,0
8509,2023-04-21 03:14:00.545,6.800,295,24,49,41,181,81721,12260,3973,19189,46299,3225,483,298,636,1808,192185,17229,42308,22689,109959,160,0
8510,2023-04-21 03:16:00.543,6.800,332,54,63,67,148,931780,208496,131868,250023,341393,21528,4609,3373,6080,7466,1392608,266239,212528,370535,543306,160,0
8511,2023-04-21 03:18:00.542,6.800,1058,173,228,296,361,3493490,588817,697687,1193267,1013719,43895,7691,9422,13505,13277,4691276,757996,958396,1536990,1437894,160,0
8512,2023-04-21 03:20:00.542,6.800,719,117,200,208,194,2487238,414889,723891,700319,648139,42959,7691,10194,12820,12254,3729371,631927,1008228,1023806,1065410,160,0
8513,2023-04-21 03:22:00.540,6.800,183,35,39,53,56,417552,52229,101289,122159,141875,13296,2052,3973,3614,3657,719766,79360,232289,196952,211165,160,0
8514,2023-04-21 03:24:00.540,6.800,42,3,8,15,16,91850,6222,32532,24901,28195,1319,211,99,425,584,148445,8713,13113,49788,76831,160,0
8515,2023-04-21 03:26:00.539,6.800,27,3,6,4,14,77862,387,959,36522,39994,580,177,288,9,106,121056,3696,5519,3872,107969,160,0
8516,2023-04-21 03:28:00.539,6.800,24,4,5,7,8,109961,5807,1846,63373,38935,945,212,59,559,115,189069,7897,2465,84594,94113,160,0
8517,2023-04-21 03:30:00.538,6.800,21,5,4,6,6,33464,1053,339,8967,23105,740,85,34,412,209,76560,2202,665,12766,60927,160,0
8518,2023-04-21 03:32:00.536,6.800,25,4,8,4,9,61445,5671,30281,2638,22855,1117,240,548,91,238,143887,11896,31631,2844,97516,160,0
8519,2023-04-21 03:34:00.536,6.800,113,11,23,24,55,161629,6206,16028,32442,106953,2647,409,816,925,497,209995,9462,24776,70144,105613,160,0
8520,2023-04-21 03:36:00.536,6.800,36,4,7,14,11,93627,3042,796,49603,40186,1686,504,40,561,581,188342,19736,1041,45774,121791,160,0
8521,2023-04-21 03:38:00.535,6.800,263,26,45,47,145,125077,7679,9643,29457,78298,5018,722,603,1403,2290,217260,26431,17942,40280,132607,160,0
8522,2023-04-21 03:40:00.533,6.800,2186,116,368,284,1418,365843,40255,42395,42078,241115,14442,1619,2612,2690,7521,552905,57587,72603,72041,350674,160,0
8523,2023-04-21 03:42:00.532,6.800,65,10,22,12,21,146818,14825,74235,10486,47272,3419,823,1228,279,1089,262513,24599,151676,13523,72715,160,0
8524,2023-04-21 03:44:00.532,6.800,49,2,18,16,13,133329,17455,53891,14639,47344,2915,179,1131,828,777,196346,15078,63234,25680,92354,160,0
8525,2023-04-21 03:46:00.532,6.800,45,11,7,8,19,102592,6196,6307,38909,51180,2287,266,396,546,1079,156829,7468,11519,43826,94016,160,0
8526,2023-04-21 03:48:00.530,6.800,45,6,10,17,12,49959,6348,12464,12913,18234,2087,390,735,742,220,142601,11622,20615,22235,88129,160,0
8527,2023-04-21 03:50:00.529,6.800,42,8,6,16,12,50908,2770,13358,22355,12425,1599,216,423,744,216,101834,5258,17902,28603,50071,160,0
8528,2023-04-21 03:52:00.529,6.800,66,11,6,22,27,98181,23106,679,29867,44529,3868,641,1188,975,1064,233399,28301,48299,44486,112313,160,0
8529,2023-04-21 03:54:00.528,6.800,2201,94,388,226,1493,408211,20252,96405,32068,259486,13049,896,2876,1978,7299,661907,33099,120852,55988,451968,160,0
8530,2023-04-21 03:56:00.526,6.800,844,60,159,108,517,186452,11847,37076,35793,101736,6772,639,1140,1428,3565,302439,18190,46456,49387,188406,160,0
8531,2023-04-21 03:58:00.526,6.800,50,17,6,13,14,105740,12368,1861,10945,80566,2406,568,131,1129,578,242897,18385,3996,93615,126901,160,0
8532,2023-04-21 04:00:00.525,6.800,45,7,10,17,11,63686,5910,8345,34087,15344,1631,260,495,486,390,99133,7737,14612,21978,54806,160,0
8533,2023-04-21 04:02:00.523,6.800,42,5,4,17,16,76397,2721,778,49848,23050,974,157,30,350,437,150011,4224,969,63137,81681,160,0
8534,2023-04-21 04:04:00.523,6.800,13,3,1,5,4,34475,1053,11,21123,12288,159,42,1,75,41,90566,1415,11,41202,47938,160,0
8535,2023-04-21 04:06:00.523,6.800,20,0,5,8,7,73501,0,4191,65304,4006,204,0,151,14,39,106694,0,5772,61211,39711,160,0
8536,2023-04-21 04:08:00.522,6.800,21,3,4,6,8,135302,2983,1098,106804,24417,351,153,79,10,109,154770,4514,1768,87699,60789,160,0
8537,2023-04-21 04:10:00.520,6.800,28,6,3,11,8,99207,2751,1889,86667,7900,517,62,108,178,169,125924,3125,3244,74300,45255,160,0
8538,2023-04-21 04:12:00.519,6.800,26,0,4,14,8,160373,0,2215,140862,17296,318,0,108,92,118,143268,0,3271,83187,56810,160,0
