	42.2081	38.333	40.5876	40.4573	47.0616	45.6641	40.9404	43.1875	43.0748	41.2251	42.5174	40.4934	42.411	38.8864	44.8751	40.7784	42.0356	43.981	40.5058	41.6164	37.9921	44.638	40.6694	41.6565	39.7028	39.9072	44.045	40.1166	39.9004	40.3704	45.166	42.5048	43.772	43.5418	44.8552	47.4471	42.9287	44.6601	43.1296	40.6947	45.1164	43.3286	46.9549	44.9545	41.5571	41.0604	39.7742	44.6577	45.0589	41.6833	37.9254	43.0832	42.0232	44.3894	43.5364	40.7995	41.832	37.9536	41.655	44.6106	45.6575	46.0459	41.0257	42.6668	40.6237	42.8472	39.3687	42.2074	42.6231	42.4374	44.4115	41.4653	39.6396	41.529	42.8931	43.0363	42.6157	45.0896	41.4079	40.3167	42.0493	43.0265	45.6351	45.2545	41.8049	41.7814	40.3759	41.2472	39.8103	45.1229	42.0731	41.6826	45.8829	39.0354	44.4365	42.1741	43.3373	40.9734	42.7475	41.226	42.0953	46.3522	41.3117	45.7617	44.1861	46.4349	40.5893	46.7344	44.1957	40.8071	46.0114	44.8242	42.0256	44.8335	45.5699	43.4601	41.9345	41.4214	47.8466	41.8077	47.9101	44.7143	43.2187	46.3595	43.0602	48.0134	41.2237	43.9247	43.6202	40.7299	42.925	42.4342	44.5989	44.5733	47.7467	45.7584	44.06	41.363	43.8889	44.934	44.442	44.0922	45.2556	45.2822	46.9173	46.7222	43.8747	41.2102	43.3981	43.2028	45.5602	43.7046	47.0139	44.2013	46.5726	50.0856	43.8598	41.6524	45.6419	42.278	46.0254	40.8627	45.9373	41.148	44.3447	41.0392	43.3027	40.723	41.5672	44.7949	40.8462	45.3468	42.668	46.8476	43.3937	42.9766	48.6969	41.5993	46.4534	39.2809	39.4592	46.2407	42.8915	40.6493	44.2365	42.0944	41.9607	46.1125	46.922	43.1408	42.1659	44.6787	44.5443	43.1772	39.0689	39.9646	42.5444	42.782	40.9137	44.8932	40.0321	45.3408	40.5331	40.5153	41.4823	47.9979	43.0177	47.2244	45.4047	42.6415	45.5901	39.5238	41.9164	49.1742	40.3405	42.3127	42.8117	42.6285	41.0893	39.341	49.1125	42.8175	39.2242	37.0494	45.5497	38.1704	42.8603	38.6195	43.5918	41.6647	42.8561	42.8311	43.6656	43.8757	41.1252	40.0998	42.7263	40.846	44.7878	45.5272	47.7833	40.9188	41.5947	37.2424	45.302	41.6623	44.6197	44.2543	41.7334	48.4604	44.5141	46.6045	42.0295	46.773	43.5394	45.1558
	45.558	43.096	47.9384	41.4166	46.8066	47.6732	42.9345	48.5852	41.6158	45.7916	45.9998	44.0799	45.7344	44.8283	46.6544	40.2311	42.8676	41.9425	45.033	46.8295	42.552	43.0117	43.53	42.1916	41.8877	43.2791	48.3268	41.8304	41.7441	42.5551	43.1652	41.5069	49.2347	46.7396	42.6743	45.1061	44.4209	48.4546	45.2178	40.1971	45.7253	47.5799	48.7356	45.2356	47.0595	45.1465	47.3254	46.3993	40.9418	45.4196	45.1979	41.9124	46.446	46.2517	42.718	51.5334	43.9407	44.9541	46.3208	43.5585	41.0766	46.8397	48.5443	44.2566	47.1481	42.9413	46.3733	46.4708	43.7509	42.5945	48.0578	45.5161	45.254	41.3934	44.5577	45.4408	42.6021	42.3657	46.2569	45.4253	43.7689	43.9441	42.1199	44.525	45.852	44.7444	46.7796	44.3182	50.7255	42.9818	44.1105	44.2219	49.6156	45.4975	41.0305	41.1934	42.4414	48.1308	44.3244	47.3192	40.4397	44.3369	46.8222	40.0517	45.2304	47.0519	50.0228	47.5062	49.5362	42.0212	44.7751	45.883	44.688	44.2282	48.3713	49.7225	49.1947	43.7982	46.7311	43.9431	48.0198	45.8767	45.2251	47.9226	44.7227	46.3677	41.7113	49.8604	45.278	51.9004	42.3194	44.638	47.5826	48.7975	46.5827	44.9906	47.6644	49.4658	52.888	46.7222	46.5058	48.2378	50.5972	47.2692	48.9301	49.7685	48.8926	45.053	42.4391	49.5164	45.6115	44.132	42.737	50.2795	47.8526	49.3072	44.1544	48.3805	45.5926	43.48	47.8511	42.0972	43.2242	47.3553	47.8127	48.7392	45.425	42.2038	44.9155	44.2711	48.9356	43.0795	50.2329	45.4803	51.0089	44.0166	45.3102	41.1447	46.3083	41.8141	46.943	42.8932	45.335	51.101	44.3317	45.2415	46.6343	43.8639	43.5055	43.7307	40.4264	47.2108	48.4551	46.5042	48.9264	49.3737	50.164	47.3225	47.0075	43.6688	46.3141	42.3887	44.1847	47.7749	48.9162	42.8743	49.9717	52.5518	43.6337	49.859	44.3599	43.3982	45.3265	47.0773	43.9833	48.3951	46.5855	47.7337	43.6346	43.2888	43.9319	45.5688	48.1686	49.5756	43.9048	43.6067	45.4615	47.6956	46.7857	45.2877	43.7051	43.2653	44.4259	41.0299	46.0799	52.3531	46.0147	48.4284	43.4887	48.8882	47.6534	42.8708	48.3722	50.1214	46.8503	44.0756	46.1412	45.9145	45.1828	45.7754	42.6545	45.4388	43.3261	48.0932	45.8326	43.6048
	43.6957	44.1925	46.4341	41.9828	46.5006	50.9155	44.7659	45.3599	43.9272	42.3852	40.155	40.2889	49.8703	44.5905	47.1889	43.5409	43.589	44.0545	43.7184	44.0899	43.7195	42.8048	41.6696	44.6768	42.5565	42.6028	48.2861	49.9801	47.3282	44.312	45.2353	47.336	49.6415	47.7583	42.619	47.2973	48.4282	41.5445	43.24	49.5275	45.1956	41.8914	52.0358	49.9752	44.228	39.4169	45.3938	43.9353	44.857	42.3631	43.4316	47.5418	42.574	45.0452	45.8697	43.9432	46.7857	44.403	47.0306	42.7161	43.1742	43.1957	41.6397	43.3613	43.9936	45.4051	40.1837	46.0813	43.715	44.1381	47.3241	40.6995	41.5036	41.137	44.0102	42.0752	43.5924	45.8083	47.3581	48.6241	43.0146	44.122	45.424	47.1409	51.281	48.9719	45.5388	42.7044	44.6168	47.0437	43.384	44.3908	45.5851	45.0478	47.743	44.1991	41.5632	46.9496	51.1047	42.8345	43.484	46.2266	48.8848	46.9814	44.0632	48.6318	42.0329	44.236	49.4387	46.7131	44.2764	43.1781	44.0198	44.8477	47.8582	46.4193	47.2539	46.81	46.8301	48.4531	48.1295	47.8848	43.4724	51.722	42.9587	43.0585	46.0663	48.5236	44.9733	48.0463	45.6484	47.0474	43.4921	44.5298	45.6701	47.249	48.3104	45.1042	46.1223	47.1265	46.8922	46.487	49.5304	48.318	43.8968	48.8675	47.2528	46.534	51.3581	49.6587	45.7762	45.4399	48.353	46.8021	45.1144	46.9676	51.7072	46.2554	44.4742	49.7224	46.4084	42.4581	43.7426	50.1136	44.3223	45.7405	46.5719	46.9327	50.2865	43.309	44.6648	45.4456	48.3655	48.9655	46.0701	46.184	42.608	46.2615	47.6482	47.1858	45.6369	47.4679	41.5523	44.2333	44.9813	44.719	44.2821	45.6588	46.8754	46.645	40.4123	44.5163	48.7362	45.3073	47.0442	45.1967	47.4702	44.587	48.2028	44.3449	43.9802	41.2626	46.8685	44.9154	46.7267	44.8804	42.334	48.5075	48.2968	44.0791	46.0873	45.5463	42.0398	46.833	45.5043	48.3379	45.377	48.6641	45.2275	47.3281	43.2055	46.2503	44.8243	47.3545	42.3723	46.2589	47.2606	44.1121	45.3026	46.4635	50.0442	41.579	45.5719	48.4202	47.0766	46.8111	46.583	47.7489	47.6387	47.0396	44.1445	44.2703	42.9906	43.5285	47.4045	48.9056	44.0574	50.037	46.1636	46.1334	46.6902	45.8231	41.1633	44.8622	44.1503	48.4896
	40.4791	50.8604	43.2678	41.7285	41.8153	45.1511	44.7729	46.492	47.2469	47.4492	49.2609	40.632	38.7911	49.0184	41.2298	40.9624	48.4605	42.2448	44.2901	44.7122	44.0067	44.7836	45.174	41.5206	42.3275	42.6092	47.2369	45.3404	44.9387	43.172	42.6752	46.5704	46.4451	44.5893	45.2182	44.2656	45.2235	45.6721	44.7071	45.9946	44.4505	44.5905	42.8419	47.2233	42.1859	41.7741	45.9409	44.2949	48.4097	41.5103	45.6799	47.7283	46.6322	45.4112	40.0277	42.8123	44.8071	41.0842	42.9077	45.0384	41.7237	46.6786	42.1982	42.9465	44.1195	42.2234	43.9679	48.6611	45.2521	41.3897	43.0456	43.6299	44.9625	46.7273	45.8703	46.4	47.6545	41.7357	45.3241	47.7181	46.3273	44.0776	45.9826	43.9812	46.8749	48.6541	46.6088	43.466	47.2536	48.6742	49.9049	44.3612	45.0632	45.0775	45.8853	54.1453	43.3979	44.0035	43.963	44.6531	42.9193	43.4209	49.0334	42.1825	45.457	48.9784	44.2367	44.9291	43.7295	51.3638	45.7722	43.2755	47.1384	46.1031	41.4199	44.2497	44.7256	42.3154	47.5607	45.4444	43.8179	47.8657	50.5992	43.7316	49.0918	42.664	51.0003	50.7117	48.1812	51.039	45.676	43.5284	45.2605	46.3744	46.9542	44.9766	44.7622	48.8169	46.5841	48.0399	41.0962	49.0419	54.3182	50.832	47.8419	46.6701	45.2273	49.4079	43.705	45.4926	48.122	51.4733	48.0483	48.5263	49.7885	48.82	47.0367	45.4367	49.4456	48.145	44.4749	50.2378	45.2088	47.5697	50.6201	45.1642	51.6177	47.8293	47.1096	43.2526	47.8128	44.4542	44.6006	44.5862	51.7561	50.3542	46.4505	48.5197	47.6485	46.4659	45.6918	44.7193	44.2501	46.6355	45.1834	45.6799	45.9557	48.4453	48.9499	44.1038	47.8564	47.6231	47.1487	44.6518	47.2143	42.6802	40.1297	49.7033	41.3657	48.4606	48.0737	45.458	42.3953	42.1844	44.3755	45.6904	47.8401	41.8644	46.9582	46.678	47.4096	49.1965	46.5648	44.8229	46.9682	44.5442	50.1639	45.4797	46.998	44.5987	43.2208	44.99	43.0699	43.258	47.3589	46.4749	48.5784	50.1365	48.0313	53.8725	45.2196	45.5292	50.6765	49.8597	50.7141	45.9427	44.8367	45.6284	49.1381	46.3414	44.4088	45.3064	46.6161	45.9945	45.0945	37.6156	45.2346	45.6753	48.2731	44.6768	48.7887	49.4812	48.7006	49.5604	44.9867	43.2657
	40.5101	43.8203	45.7184	39.7786	46.2278	47.6463	47.4011	45.793	45.872	45.093	40.6173	46.2442	45.4637	46.6234	47.5747	46.141	40.1428	44.4782	44.263	45.3884	47.0738	47.4913	42.3159	42.7563	45.3832	44.8098	44.0614	49.7371	41.4734	46.8614	42.377	46.1487	42.3999	40.4874	42.0154	42.1992	46.5544	46.0282	47.8802	42.8913	47.8317	45.0178	44.1142	40.6342	44.0107	44.6155	47.7525	47.3209	44.017	42.519	44.7319	45.7141	44.1349	45.3375	46.2774	46.7211	44.0209	43.0788	45.1154	41.6233	44.0591	40.7109	45.8715	45.0767	43.1628	45.0337	41.5156	43.8533	48.084	41.7747	48.5992	45.1507	40.6255	46.3566	41.527	43.6518	45.8407	45.5214	48.9734	49.1677	46.2383	45.2136	43.2382	43.7497	45.583	41.1121	42.6254	45.3569	44.3172	45.2496	45.9446	45.2701	46.5575	44.0061	46.5777	45.7263	44.77	45.9276	44.3928	44.7494	46.6986	42.6839	49.2333	44.3005	44.5347	43.9859	47.6214	47.7575	46.1449	43.7054	45.0421	43.9555	46.1318	43.4034	46.103	49.3883	47.2866	50.0826	48.7232	43.2541	47.7412	48.5727	44.2955	45.1447	48.0319	47.1838	47.2647	44.2863	50.7313	46.4102	51.9282	49.3411	41.3184	48.1026	46.6617	43.4076	42.9322	47.9087	46.9125	46.2852	43.622	46.6712	46.7015	45.5577	43.4275	44.379	46.4537	44.1016	54.495	45.4432	43.6026	46.6538	46.1632	46.9959	46.2076	46.9658	51.0427	50.0307	56.0364	44.5675	47.0736	53.0308	50.7187	44.5439	45.77	46.239	42.5357	54.1772	45.2958	45.2538	48.1231	47.9274	47.1202	47.5489	48.6467	46.7425	47.689	44.4544	44.409	39.6854	45.2513	42.3116	43.0017	47.4248	45.0234	45.2029	40.6521	47.3931	47.0695	48.7113	44.8143	46.1953	41.1656	43.0175	48.6858	41.5616	47.0343	45.2043	47.9843	48.6892	47.8187	45.149	46.3122	46.3927	44.4419	52.1503	43.282	42.2238	44.0747	43.3648	44.5809	44.461	48.4501	42.4185	45.208	48.654	43.1512	48.9834	46.6104	48.5608	44.9982	40.2026	44.9266	47.3084	41.5205	46.1761	46.5151	44.7498	46.8092	49.0356	45.7402	43.7262	50.4397	42.9757	47.8377	41.914	47.3793	44.3903	46.4984	45.4472	42.7299	46.3451	46.7646	50.9444	45.3728	43.1673	47.7986	44.4606	47.8559	45.3793	42.9181	42.2906	55.6575	47.9407	45.5324	43.5267
	39.3007	44.2188	44.1549	50.6513	43.8356	47.7688	42.5863	45.1381	44.217	41.6441	46.5683	45.383	44.617	49.2111	47.0269	45.4846	47.3729	47.0603	40.9123	43.3134	40.4108	44.2059	48.9245	44.2588	45.376	43.7456	40.3958	44.5079	42.0049	48.2561	47.4599	48.945	45.412	48.7574	42.4519	43.9813	48.3632	43.8	44.8181	43.8255	55.6979	43.2662	47.4485	46.8285	45.0265	41.6343	43.1121	46.9905	49.2014	46.9878	46.4828	44.9104	49.9046	43.7739	43.9179	43.4789	41.3194	46.6555	43.0823	48.2774	40.9906	44.3899	42.0837	42.1784	41.0267	42.9773	48.8489	46.1649	40.1879	44.6915	48.8515	45.5499	44.062	42.7591	49.8484	42.925	42.2303	48.1118	46.5608	44.3702	44.3531	44.9117	48.4315	42.3676	43.8159	44.0222	44.1208	45.8994	52.6688	49.2902	44.8427	46.1863	45.0082	42.2972	44.9512	44.5602	48.5688	48.7448	45.9794	46.8382	46.6331	42.5301	46.5593	43.7877	46.2047	45.3996	46.5547	46.1165	47.5558	44.763	45.5574	44.9305	45.5081	45.8408	43.0693	43.737	45.1529	45.1167	42.1802	45.0449	46.9149	46.7814	44.0253	46.8292	50.0982	45.1511	49.7836	51.0006	45.012	44.049	48.6705	45.0585	44.3754	46.8159	46.0927	49.8053	47.6211	45.2421	46.8158	44.5431	50.2487	44.5937	48.901	51.8355	49.4878	46.6983	48.4481	47.5723	46.3607	49.9059	45.908	51.4019	44.3606	49.2292	49.8407	45.3199	46.1542	48.8979	41.1452	47.0756	43.9305	49.7555	46.8016	48.0283	43.2976	50.5512	44.0375	42.2361	45.5514	46.6899	44.0139	47.1538	51.4724	45.7973	43.4588	50.2056	45.876	47.1007	43.5497	46.994	45.3854	43.4389	46.9072	44.7474	43.1784	41.3786	48.2168	45.1161	45.3327	44.3231	46.7767	52.1911	45.0387	44.8902	46.722	42.7252	46.6072	43.395	48.0537	46.4398	42.7037	46.4655	45.2744	41.3518	48.0812	45.9708	44.1449	44.2563	46.0603	47.8828	43.8969	44.9395	41.4746	45.6029	47.3695	49.847	43.7407	43.6689	47.5711	43.9456	47.4108	50.1307	44.1361	49.4579	43.4658	48.6238	45.1253	45.6326	44.1465	54.7459	43.9387	45.8009	43.3815	49.2791	45.5773	41.2093	50.798	48.6457	51.4203	45.4612	49.4063	46.8815	52.4698	45.2063	40.9283	45.9323	46.7255	47.5369	44.695	47.0354	48.789	48.4473	46.8787	49.4905	49.6079	47.4008
	41.091	48.2666	47.0442	47.8341	47.2903	46.7769	45.212	46.6629	44.3282	45.1662	47.4361	44.2565	43.009	41.9147	48.3485	48.2382	44.2288	46.812	43.1971	46.2683	45.2612	47.5775	47.0555	46.5303	44.2658	47.553	49.5201	50.7468	45.6261	44.2146	49.3933	47.862	42.6636	42.4207	47.5773	42.7879	48.7056	41.6512	47.2882	42.0091	49.9038	48.1275	44.8288	42.6342	43.7004	43.6415	44.9225	50.8784	44.093	45.7082	43.9386	45.5105	42.4973	44.2178	45.0106	43.685	48.1878	43.8754	44.9154	48.8991	42.8459	42.4908	45.0092	38.8822	48.224	47.0168	43.8792	40.8469	42.6285	47.2667	45.6342	45.5857	42.2825	48.7209	46.7253	45.8117	44.8485	48.6853	44.4391	42.5373	44.4948	46.9472	44.3955	42.5567	50.1126	45.1771	48.1676	52.6459	40.9147	43.3706	46.2813	45.1724	45.6509	44.8321	46.1615	45.2715	49.8059	39.9764	48.1865	48.3645	41.3428	44.045	44.3603	47.5612	45.3606	44.2271	43.4059	53.5412	41.9665	44.0207	49.0329	54.4919	48.0016	41.1658	46.7351	49.4976	41.2731	42.9489	43.5652	48.4644	45.378	45.4488	50.0628	52.8608	44.4339	45.7473	49.6211	47.3982	45.1288	46.412	47.4404	52.9587	47.1704	45.5987	45.4695	48.0205	49.2754	46.3947	48.396	54.0108	54.4057	47.4016	46.1333	49.5639	51.5367	44.6571	45.4671	46.8638	47.076	46.4145	48.6475	43.2738	51.1869	48.4736	42.7422	47.3956	49.1561	41.1982	47.1315	47.3085	47.4237	46.8874	48.5559	46.109	47.252	46.5005	43.9586	47.0754	44.7609	44.9412	44.2808	44.3811	46.3335	47.0974	51.0596	49.112	44.4983	45.8179	48.9604	44.9534	51.2432	41.9736	45.2839	41.4318	45.1012	47.5828	44.1681	45.0162	44.2251	45.5352	43.7275	43.6385	47.0927	44.6858	44.3967	50.7976	42.2021	46.9701	44.8997	46.1375	45.2531	47.1639	45.8951	43.5842	48.0304	45.1144	44.8543	47.1894	42.5962	50.4176	49.0141	46.6534	42.4436	46.2555	47.5288	48.5362	50.2828	48.6519	42.5016	49.9817	43.3916	47.945	47.831	52.8969	47.6303	45.8426	50.4809	45.8361	43.9531	45.4757	44.9797	49.2311	45.002	49.0181	48.6663	44.8336	44.9325	44.2474	48.2999	48.8422	45.4928	43.6207	46.4559	46.4252	45.8878	49.4136	45.678	46.3693	47.4388	47.7192	55.8108	49.9598	46.4651	47.235	47.6401	40.9402
	37.527	42.2843	46.5803	50.6376	46.3343	47.5663	44.848	47.7662	44.0267	45.5657	46.0193	45.5321	44.5657	53.5352	44.4324	44.6387	41.0163	46.3941	44.0371	39.7882	43.0206	44.4852	47.4014	49.3559	47.7599	47.1005	47.1356	46.4088	49.5051	41.9309	39.0899	46.4793	44.1111	47.0899	43.988	42.7835	45.8932	44.6234	43.2418	46.8875	45.5276	40.3878	51.636	45.6369	47.8755	44.8976	45.1682	46.604	42.8848	47.9925	45.3521	43.4687	43.7127	45.2692	42.8788	43.4333	48.0787	39.5344	46.2199	47.7877	45.8835	44.7139	42.566	46.4891	44.9403	44.4777	43.9716	46.0034	46.3451	44.8585	45.4067	44.5287	44.5704	42.5378	44.3649	43.9289	46.2641	46.072	47.3595	43.4187	45.8623	49.2996	41.6815	44.6383	48.5057	49.642	47.8519	46.7141	44.8908	48.7814	49.536	42.0739	46.9916	49.4711	47.2451	46.7804	48.0016	48.9209	41.2968	45.7397	46.5673	49.7171	47.8527	47.5682	46.5682	44.2946	45.2157	42.6142	44.7407	44.447	45.8105	48.456	50.143	43.9644	48.0568	45.7143	47.0554	46.333	51.152	43.4917	46.7697	45.9738	44.0974	48.1431	49.9163	51.1612	45.5144	47.7706	49.3518	51.164	48.6807	44.1599	45.0633	47.4829	46.312	49.4527	44.5908	50.8719	47.4936	46.5892	42.2507	44.7615	53.0877	46.4638	49.5352	46.4247	45.332	50.4488	43.753	46.737	44.626	47.9767	48.6368	48.5292	44.3994	48.9871	48.9629	46.8789	47.868	53.5641	49.8614	45.6483	50.5653	44.0315	48.8282	48.764	42.4865	49.6559	45.6901	47.1659	47.6205	49.4876	44.3348	43.5708	43.9675	44.5076	47.3778	45.7033	46.1706	47.8418	45.9697	49.0272	44.565	43.5576	47.3583	45.6131	44.0965	43.4291	42.0096	46.3809	44.9714	44.8778	45.1689	42.4187	42.8706	49.0227	43.7286	46.2242	42.7653	46.0953	50.7378	47.6437	45.4208	49.5639	45.5061	45.6744	42.2123	45.4617	45.9826	46.55	47.5484	47.7896	43.3404	43.1101	44.3931	45.9796	45.4907	45.505	47.2897	43.4329	42.6486	45.3733	51.0134	46.1088	46.8806	48.615	43.4873	43.4408	47.1721	46.2756	48.6696	48.027	44.5372	45.2615	45.2796	40.1137	49.335	44.0985	48.994	48.1114	47.1493	44.7251	47.6726	45.3722	45.5646	45.4483	49.5923	42.6209	43.8366	48.2529	48.5087	49.5509	48.6542	44.2408	46.4465	47.6388
	38.7077	45.565	51.8328	45.1697	43.9504	46.6158	46.5182	42.6477	39.8786	45.4133	45.6914	50.7216	48.4814	43.6493	49.1594	43.1116	47.493	46.2442	45.0563	44.1513	44.6785	47.8161	47.6453	41.6509	44.2846	43.0559	45.2512	46.7827	42.5963	48.9261	47.1941	46.765	45.7883	50.7802	45.7415	47.3919	47.437	45.4079	42.377	43.833	48.4614	42.3319	41.8503	45.4117	44.5562	43.8382	45.27	42.5052	47.1181	40.5253	39.7907	43.7731	45.9577	46.9387	43.6735	42.817	42.0834	41.3278	49.5817	46.8325	45.1828	47.6147	45.6563	49.1711	44.5218	45.4809	43.6472	46.4094	44.3062	47.768	48.6547	42.6943	50.6178	47.9898	46.5353	45.1954	52.3236	46.4427	50.4343	45.9363	46.0921	49.5705	46.6561	42.1944	51.9951	43.4154	43.809	41.8009	44.4248	46.7595	45.726	46.21	47.2643	48.8897	49.388	47.3445	48.4453	49.2434	46.1358	44.8817	48.9356	43.0177	43.6762	45.1028	46.3975	45.7316	51.1272	47.291	48.3482	50.2089	45.2796	47.1107	50.341	47.9984	50.2724	48.8494	44.0376	49.2941	47.004	42.7202	44.1351	50.5343	47.9913	42.8952	48.3224	46.0211	50.2523	48.347	49.2583	45.2904	45.8743	48.1053	44.4859	49.0486	44.8293	43.9315	48.8226	47.6726	50.0966	47.3723	49.1621	46.5549	49.1623	48.6338	50.7539	46.5772	48.1188	46.8883	49.0245	50.4307	51.9127	45.494	48.0016	48.2334	47.513	43.5048	45.5618	49.528	49.2692	45.2525	47.9686	46.0901	43.9736	48.244	46.7565	49.8039	46.9875	45.3988	48.2942	48.7055	47.223	43.7422	48.8109	48.9846	45.3032	49.1397	48.7865	47.6425	46.7777	46.4032	49.6877	45.6752	42.6218	42.4334	45.3298	46.1211	43.8422	41.0271	51.9653	44.7388	46.6311	48.6065	55.1394	49.4716	48.5552	44.0654	44.5657	47.494	45.7581	47.8762	42.4842	44.6252	45.9464	42.2467	48.0495	44.7597	45.6712	49.0826	47.8466	46.6626	52.1439	46.8006	45.8227	48.3725	46.2871	44.0164	46.0121	44.7648	46.094	45.0848	49.3482	51.5402	46.8114	46.5794	45.9484	44.0311	47.9278	42.9173	46.1372	52.3507	51.5987	49.4451	43.1111	43.0294	47.9066	43.0065	44.1442	45.5521	54.3711	45.6953	49.7495	44.4452	50.3843	49.1956	45.6206	46.2836	47.5125	46.0307	48.179	47.4245	48.7288	47.5829	44.428	52.4289	45.0389	44.0788
	43.8492	47.2689	42.94	47.638	48.2426	43.1949	45.583	50.2752	45.8316	49.5211	50.3568	48.1305	39.432	45.5444	48.0451	42.7672	45.8856	44.9689	43.705	47.4204	44.3636	46.6331	49.4891	45.0923	41.7185	43.3533	43.2795	42.2706	48.0148	49.0358	46.7691	46.6311	40.1803	44.1522	43.781	48.2378	41.4487	42.397	45.4287	42.8802	44.5167	47.4791	45.5889	44.8322	43.2712	43.529	48.1414	47.0578	42.7108	44.1024	43.9124	42.2677	43.1639	41.9753	46.1632	45.524	41.0685	50.4362	45.9851	43.1784	42.5643	46.4583	42.0125	42.1503	47.0231	47.0601	41.4755	46.754	45.6227	48.6679	46.9962	45.744	47.1942	52.3401	44.8286	43.2668	46.8068	47.3084	44.5747	48.1513	43.5191	44.6811	46.3083	41.6169	45.6884	45.9906	46.3447	46.9273	46.527	47.6291	46.2116	44.3361	43.1318	43.1414	46.4646	48.0704	44.8483	48.8545	49.5798	47.8652	45.6446	41.7905	49.5389	42.6302	45.062	46.2217	42.5563	44.3546	50.5326	42.4961	49.7576	44.6304	44.0761	49.6142	46.9438	48.7211	44.1423	46.0387	45.1737	46.384	47.6566	44.865	45.8877	49.2751	46.9983	42.4532	41.722	47.0186	46.9289	47.8259	41.7146	44.6286	42.8041	45.0417	47.6477	45.7394	46.1283	42.6768	51.3717	48.1099	44.2883	52.6595	44.8024	46.4918	44.7504	45.1128	50.1424	46.9228	44.6464	48.5958	42.9009	44.9186	48.5144	49.1382	47.4663	43.2472	43.0472	51.3722	47.8354	45.5396	48.4417	45.8225	44.85	51.8273	49.3245	48.5573	51.8949	42.4555	48.5823	48.6209	50.9603	52.4886	45.395	44.3002	45.3723	50.3933	47.5201	48.0689	41.6439	43.5083	45.9351	49.6223	45.5494	41.7957	51.3	43.7409	48.6477	46.0965	48.1543	43.4872	47.3789	43.4974	43.7785	47.7031	46.3366	46.7407	47.0778	46.244	47.6512	44.9155	45.1436	49.9717	45.4091	48.0272	43.3151	48.9021	51.0422	46.8975	42.1318	48.8332	45.6718	44.7378	46.4585	43.4626	47.1057	46.4063	44.4621	45.1568	42.2332	41.8315	47.8921	47.2724	45.7092	49.9998	41.63	46.2379	50.6676	48.0095	45.5184	46.8072	42.9546	52.2511	42.9864	49.9973	46.5716	49.8468	44.7062	45.4608	48.7203	48.0794	47.6604	43.208	45.9501	42.8978	45.3387	44.978	45.0276	50.2378	49.8825	45.5553	49.8661	51.0449	48.2698	45.7632	48.9993	40.6929
